,Adverse Event,GroupBy,Count
44317,Nerve compression,MALLINCKRODT,0
44318,Nerve compression,MYLAN,0
44319,Nerve compression,PERRIGO,0
44320,Nerve compression,B BRAUN,0
44321,Nerve compression,FDA-CTU,0
44322,Nerve compression,FRESENIUS KABI,0
44323,Nerve compression,BAXTER,0
44324,Nerve compression,GRANULES INDIA,0
44325,Nerve compression,ASPIRO PHARMA,0
44326,Nerve compression,LEO PHARM,0
44327,Nerve compression,EMCURE,0
44328,Nerve compression,DEXCEL,0
44329,Nerve compression,TARO,0
44330,Nerve compression,MARKSANS,0
44331,Nerve compression,RISING PHARMACEUTICALS,0
44332,Nerve compression,ZYDUS PHARM,0
44333,Nerve compression,PRINSTON PHARMACEUTICAL,0
44334,Nerve compression,CIPLA,0
44335,Nerve compression,TEVA,0
44336,Nerve compression,LEUCADIA PHARMACEUTICALS,0
44337,Nerve compression,BIONPHARMA,0
44338,Nerve compression,VALU MERCHANDISERS COMPANY,0
44339,Nerve compression,FAMILY DOLLAR,0
44340,Skin turgor decreased,RANBAXY,0
44341,Skin turgor decreased,NOVARTIS,0
44342,Skin turgor decreased,JOHNSON AND JOHNSON,0
44343,Skin turgor decreased,AUROBINDO,1
44344,Skin turgor decreased,APOTEX,0
44345,Skin turgor decreased,VIIV,0
44346,Skin turgor decreased,GLAXOSMITHKLINE,0
44347,Skin turgor decreased,MALLINCKRODT,0
44348,Skin turgor decreased,MYLAN,0
44349,Skin turgor decreased,PERRIGO,0
44350,Skin turgor decreased,B BRAUN,0
44351,Skin turgor decreased,FDA-CTU,0
44352,Skin turgor decreased,FRESENIUS KABI,0
44353,Skin turgor decreased,BAXTER,0
44354,Skin turgor decreased,GRANULES INDIA,0
44355,Skin turgor decreased,ASPIRO PHARMA,0
44356,Skin turgor decreased,LEO PHARM,0
44357,Skin turgor decreased,EMCURE,0
44358,Skin turgor decreased,DEXCEL,0
44359,Skin turgor decreased,TARO,0
44360,Skin turgor decreased,MARKSANS,0
44361,Skin turgor decreased,RISING PHARMACEUTICALS,0
44362,Skin turgor decreased,ZYDUS PHARM,0
44363,Skin turgor decreased,PRINSTON PHARMACEUTICAL,0
44364,Skin turgor decreased,CIPLA,0
44365,Skin turgor decreased,TEVA,0
44366,Skin turgor decreased,LEUCADIA PHARMACEUTICALS,0
44367,Skin turgor decreased,BIONPHARMA,0
44368,Skin turgor decreased,VALU MERCHANDISERS COMPANY,0
44369,Skin turgor decreased,FAMILY DOLLAR,0
44370,Staphylococcal sepsis,RANBAXY,0
44371,Staphylococcal sepsis,NOVARTIS,0
44372,Staphylococcal sepsis,JOHNSON AND JOHNSON,0
44373,Staphylococcal sepsis,AUROBINDO,1
44374,Staphylococcal sepsis,APOTEX,0
44375,Staphylococcal sepsis,VIIV,0
44376,Staphylococcal sepsis,GLAXOSMITHKLINE,0
44377,Staphylococcal sepsis,MALLINCKRODT,0
44378,Staphylococcal sepsis,MYLAN,0
44379,Staphylococcal sepsis,PERRIGO,0
44380,Staphylococcal sepsis,B BRAUN,0
44381,Staphylococcal sepsis,FDA-CTU,0
44382,Staphylococcal sepsis,FRESENIUS KABI,0
44383,Staphylococcal sepsis,BAXTER,0
44384,Staphylococcal sepsis,GRANULES INDIA,0
44385,Staphylococcal sepsis,ASPIRO PHARMA,0
44386,Staphylococcal sepsis,LEO PHARM,0
44387,Staphylococcal sepsis,EMCURE,0
44388,Staphylococcal sepsis,DEXCEL,0
44389,Staphylococcal sepsis,TARO,0
44390,Staphylococcal sepsis,MARKSANS,0
44391,Staphylococcal sepsis,RISING PHARMACEUTICALS,0
44392,Staphylococcal sepsis,ZYDUS PHARM,0
44393,Staphylococcal sepsis,PRINSTON PHARMACEUTICAL,0
44394,Staphylococcal sepsis,CIPLA,0
44395,Staphylococcal sepsis,TEVA,0
44396,Staphylococcal sepsis,LEUCADIA PHARMACEUTICALS,0
44397,Staphylococcal sepsis,BIONPHARMA,0
44398,Staphylococcal sepsis,VALU MERCHANDISERS COMPANY,0
44399,Staphylococcal sepsis,FAMILY DOLLAR,0
44400,Subcutaneous abscess,RANBAXY,0
44401,Subcutaneous abscess,NOVARTIS,0
44402,Subcutaneous abscess,JOHNSON AND JOHNSON,0
44403,Subcutaneous abscess,AUROBINDO,1
44404,Subcutaneous abscess,APOTEX,0
44405,Subcutaneous abscess,VIIV,0
44406,Subcutaneous abscess,GLAXOSMITHKLINE,0
44407,Subcutaneous abscess,MALLINCKRODT,0
44408,Subcutaneous abscess,MYLAN,0
44409,Subcutaneous abscess,PERRIGO,0
44410,Subcutaneous abscess,B BRAUN,0
44411,Subcutaneous abscess,FDA-CTU,0
44412,Subcutaneous abscess,FRESENIUS KABI,0
44413,Subcutaneous abscess,BAXTER,0
44414,Subcutaneous abscess,GRANULES INDIA,0
44415,Subcutaneous abscess,ASPIRO PHARMA,0
44416,Subcutaneous abscess,LEO PHARM,0
44417,Subcutaneous abscess,EMCURE,0
44418,Subcutaneous abscess,DEXCEL,0
44419,Subcutaneous abscess,TARO,0
44420,Subcutaneous abscess,MARKSANS,0
44421,Subcutaneous abscess,RISING PHARMACEUTICALS,0
44422,Subcutaneous abscess,ZYDUS PHARM,0
44423,Subcutaneous abscess,PRINSTON PHARMACEUTICAL,0
44424,Subcutaneous abscess,CIPLA,0
44425,Subcutaneous abscess,TEVA,0
44426,Subcutaneous abscess,LEUCADIA PHARMACEUTICALS,0
44427,Subcutaneous abscess,BIONPHARMA,0
44428,Subcutaneous abscess,VALU MERCHANDISERS COMPANY,0
44429,Subcutaneous abscess,FAMILY DOLLAR,0
44430,Urinary hesitation,RANBAXY,0
44431,Urinary hesitation,NOVARTIS,0
44432,Urinary hesitation,JOHNSON AND JOHNSON,0
44433,Urinary hesitation,AUROBINDO,1
44434,Urinary hesitation,APOTEX,0
44435,Urinary hesitation,VIIV,0
44436,Urinary hesitation,GLAXOSMITHKLINE,0
44437,Urinary hesitation,MALLINCKRODT,0
44438,Urinary hesitation,MYLAN,0
44439,Urinary hesitation,PERRIGO,0
44440,Urinary hesitation,B BRAUN,0
44441,Urinary hesitation,FDA-CTU,0
44442,Urinary hesitation,FRESENIUS KABI,0
44443,Urinary hesitation,BAXTER,0
44444,Urinary hesitation,GRANULES INDIA,0
44445,Urinary hesitation,ASPIRO PHARMA,0
44446,Urinary hesitation,LEO PHARM,0
44447,Urinary hesitation,EMCURE,0
44448,Urinary hesitation,DEXCEL,0
44449,Urinary hesitation,TARO,0
44450,Urinary hesitation,MARKSANS,0
44451,Urinary hesitation,RISING PHARMACEUTICALS,0
44452,Urinary hesitation,ZYDUS PHARM,0
44453,Urinary hesitation,PRINSTON PHARMACEUTICAL,0
44454,Urinary hesitation,CIPLA,0
44455,Urinary hesitation,TEVA,0
44456,Urinary hesitation,LEUCADIA PHARMACEUTICALS,0
44457,Urinary hesitation,BIONPHARMA,0
44458,Urinary hesitation,VALU MERCHANDISERS COMPANY,0
44459,Urinary hesitation,FAMILY DOLLAR,0
44460,Change in seizure presentation,RANBAXY,0
44461,Change in seizure presentation,NOVARTIS,0
44462,Change in seizure presentation,JOHNSON AND JOHNSON,1
44463,Change in seizure presentation,AUROBINDO,1
44464,Change in seizure presentation,APOTEX,0
44465,Change in seizure presentation,VIIV,0
44466,Change in seizure presentation,GLAXOSMITHKLINE,0
44467,Change in seizure presentation,MALLINCKRODT,0
44468,Change in seizure presentation,MYLAN,0
44469,Change in seizure presentation,PERRIGO,1
44470,Change in seizure presentation,B BRAUN,1
44471,Change in seizure presentation,FDA-CTU,0
44472,Change in seizure presentation,FRESENIUS KABI,0
44473,Change in seizure presentation,BAXTER,0
44474,Change in seizure presentation,GRANULES INDIA,0
44475,Change in seizure presentation,ASPIRO PHARMA,0
44476,Change in seizure presentation,LEO PHARM,0
44477,Change in seizure presentation,EMCURE,0
44478,Change in seizure presentation,DEXCEL,0
44479,Change in seizure presentation,TARO,0
44480,Change in seizure presentation,MARKSANS,0
44481,Change in seizure presentation,RISING PHARMACEUTICALS,0
44482,Change in seizure presentation,ZYDUS PHARM,0
44483,Change in seizure presentation,PRINSTON PHARMACEUTICAL,0
44484,Change in seizure presentation,CIPLA,0
44485,Change in seizure presentation,TEVA,0
44486,Change in seizure presentation,LEUCADIA PHARMACEUTICALS,0
44487,Change in seizure presentation,BIONPHARMA,0
44488,Change in seizure presentation,VALU MERCHANDISERS COMPANY,0
44489,Change in seizure presentation,FAMILY DOLLAR,0
44490,Epilepsy with myoclonic-atonic seizures,RANBAXY,0
44491,Epilepsy with myoclonic-atonic seizures,NOVARTIS,0
44492,Epilepsy with myoclonic-atonic seizures,JOHNSON AND JOHNSON,1
44493,Epilepsy with myoclonic-atonic seizures,AUROBINDO,1
44494,Epilepsy with myoclonic-atonic seizures,APOTEX,0
44495,Epilepsy with myoclonic-atonic seizures,VIIV,0
44496,Epilepsy with myoclonic-atonic seizures,GLAXOSMITHKLINE,0
44497,Epilepsy with myoclonic-atonic seizures,MALLINCKRODT,0
44498,Epilepsy with myoclonic-atonic seizures,MYLAN,0
44499,Epilepsy with myoclonic-atonic seizures,PERRIGO,1
44500,Epilepsy with myoclonic-atonic seizures,B BRAUN,1
44501,Epilepsy with myoclonic-atonic seizures,FDA-CTU,0
44502,Epilepsy with myoclonic-atonic seizures,FRESENIUS KABI,0
44503,Epilepsy with myoclonic-atonic seizures,BAXTER,0
44504,Epilepsy with myoclonic-atonic seizures,GRANULES INDIA,0
44505,Epilepsy with myoclonic-atonic seizures,ASPIRO PHARMA,0
44506,Epilepsy with myoclonic-atonic seizures,LEO PHARM,0
44507,Epilepsy with myoclonic-atonic seizures,EMCURE,0
44508,Epilepsy with myoclonic-atonic seizures,DEXCEL,0
44509,Epilepsy with myoclonic-atonic seizures,TARO,0
44510,Epilepsy with myoclonic-atonic seizures,MARKSANS,0
44511,Epilepsy with myoclonic-atonic seizures,RISING PHARMACEUTICALS,0
44512,Epilepsy with myoclonic-atonic seizures,ZYDUS PHARM,0
44513,Epilepsy with myoclonic-atonic seizures,PRINSTON PHARMACEUTICAL,0
44514,Epilepsy with myoclonic-atonic seizures,CIPLA,0
44515,Epilepsy with myoclonic-atonic seizures,TEVA,0
44516,Epilepsy with myoclonic-atonic seizures,LEUCADIA PHARMACEUTICALS,0
44517,Epilepsy with myoclonic-atonic seizures,BIONPHARMA,0
44518,Epilepsy with myoclonic-atonic seizures,VALU MERCHANDISERS COMPANY,0
44519,Epilepsy with myoclonic-atonic seizures,FAMILY DOLLAR,0
44520,Diffuse alveolar damage,RANBAXY,0
44521,Diffuse alveolar damage,NOVARTIS,0
44522,Diffuse alveolar damage,JOHNSON AND JOHNSON,0
44523,Diffuse alveolar damage,AUROBINDO,0
44524,Diffuse alveolar damage,APOTEX,0
44525,Diffuse alveolar damage,VIIV,0
44526,Diffuse alveolar damage,GLAXOSMITHKLINE,0
44527,Diffuse alveolar damage,MALLINCKRODT,0
44528,Diffuse alveolar damage,MYLAN,1
44529,Diffuse alveolar damage,PERRIGO,0
44530,Diffuse alveolar damage,B BRAUN,0
44531,Diffuse alveolar damage,FDA-CTU,0
44532,Diffuse alveolar damage,FRESENIUS KABI,0
44533,Diffuse alveolar damage,BAXTER,0
44534,Diffuse alveolar damage,GRANULES INDIA,0
44535,Diffuse alveolar damage,ASPIRO PHARMA,0
44536,Diffuse alveolar damage,LEO PHARM,0
44537,Diffuse alveolar damage,EMCURE,0
44538,Diffuse alveolar damage,DEXCEL,0
44539,Diffuse alveolar damage,TARO,0
44540,Diffuse alveolar damage,MARKSANS,0
44541,Diffuse alveolar damage,RISING PHARMACEUTICALS,0
44542,Diffuse alveolar damage,ZYDUS PHARM,0
44543,Diffuse alveolar damage,PRINSTON PHARMACEUTICAL,0
44544,Diffuse alveolar damage,CIPLA,0
44545,Diffuse alveolar damage,TEVA,0
44546,Diffuse alveolar damage,LEUCADIA PHARMACEUTICALS,0
44547,Diffuse alveolar damage,BIONPHARMA,0
44548,Diffuse alveolar damage,VALU MERCHANDISERS COMPANY,0
44549,Diffuse alveolar damage,FAMILY DOLLAR,0
44550,Pneumomediastinum,RANBAXY,0
44551,Pneumomediastinum,NOVARTIS,0
44552,Pneumomediastinum,JOHNSON AND JOHNSON,0
44553,Pneumomediastinum,AUROBINDO,0
44554,Pneumomediastinum,APOTEX,0
44555,Pneumomediastinum,VIIV,0
44556,Pneumomediastinum,GLAXOSMITHKLINE,0
44557,Pneumomediastinum,MALLINCKRODT,0
44558,Pneumomediastinum,MYLAN,1
44559,Pneumomediastinum,PERRIGO,0
44560,Pneumomediastinum,B BRAUN,1
44561,Pneumomediastinum,FDA-CTU,0
44562,Pneumomediastinum,FRESENIUS KABI,0
44563,Pneumomediastinum,BAXTER,0
44564,Pneumomediastinum,GRANULES INDIA,0
44565,Pneumomediastinum,ASPIRO PHARMA,0
44566,Pneumomediastinum,LEO PHARM,0
44567,Pneumomediastinum,EMCURE,0
44568,Pneumomediastinum,DEXCEL,0
44569,Pneumomediastinum,TARO,0
44570,Pneumomediastinum,MARKSANS,0
44571,Pneumomediastinum,RISING PHARMACEUTICALS,0
44572,Pneumomediastinum,ZYDUS PHARM,0
44573,Pneumomediastinum,PRINSTON PHARMACEUTICAL,0
44574,Pneumomediastinum,CIPLA,0
44575,Pneumomediastinum,TEVA,0
44576,Pneumomediastinum,LEUCADIA PHARMACEUTICALS,0
44577,Pneumomediastinum,BIONPHARMA,0
44578,Pneumomediastinum,VALU MERCHANDISERS COMPANY,0
44579,Pneumomediastinum,FAMILY DOLLAR,0
44580,Subcutaneous emphysema,RANBAXY,0
44581,Subcutaneous emphysema,NOVARTIS,0
44582,Subcutaneous emphysema,JOHNSON AND JOHNSON,0
44583,Subcutaneous emphysema,AUROBINDO,0
44584,Subcutaneous emphysema,APOTEX,0
44585,Subcutaneous emphysema,VIIV,0
44586,Subcutaneous emphysema,GLAXOSMITHKLINE,0
44587,Subcutaneous emphysema,MALLINCKRODT,0
44588,Subcutaneous emphysema,MYLAN,1
44589,Subcutaneous emphysema,PERRIGO,0
44590,Subcutaneous emphysema,B BRAUN,1
44591,Subcutaneous emphysema,FDA-CTU,0
44592,Subcutaneous emphysema,FRESENIUS KABI,0
44593,Subcutaneous emphysema,BAXTER,0
44594,Subcutaneous emphysema,GRANULES INDIA,0
44595,Subcutaneous emphysema,ASPIRO PHARMA,0
44596,Subcutaneous emphysema,LEO PHARM,0
44597,Subcutaneous emphysema,EMCURE,0
44598,Subcutaneous emphysema,DEXCEL,0
44599,Subcutaneous emphysema,TARO,0
44600,Subcutaneous emphysema,MARKSANS,0
44601,Subcutaneous emphysema,RISING PHARMACEUTICALS,0
44602,Subcutaneous emphysema,ZYDUS PHARM,0
44603,Subcutaneous emphysema,PRINSTON PHARMACEUTICAL,0
44604,Subcutaneous emphysema,CIPLA,0
44605,Subcutaneous emphysema,TEVA,0
44606,Subcutaneous emphysema,LEUCADIA PHARMACEUTICALS,0
44607,Subcutaneous emphysema,BIONPHARMA,0
44608,Subcutaneous emphysema,VALU MERCHANDISERS COMPANY,0
44609,Subcutaneous emphysema,FAMILY DOLLAR,0
44610,Traumatic haemothorax,RANBAXY,0
44611,Traumatic haemothorax,NOVARTIS,0
44612,Traumatic haemothorax,JOHNSON AND JOHNSON,0
44613,Traumatic haemothorax,AUROBINDO,0
44614,Traumatic haemothorax,APOTEX,0
44615,Traumatic haemothorax,VIIV,0
44616,Traumatic haemothorax,GLAXOSMITHKLINE,0
44617,Traumatic haemothorax,MALLINCKRODT,0
44618,Traumatic haemothorax,MYLAN,1
44619,Traumatic haemothorax,PERRIGO,0
44620,Traumatic haemothorax,B BRAUN,0
44621,Traumatic haemothorax,FDA-CTU,0
44622,Traumatic haemothorax,FRESENIUS KABI,0
44623,Traumatic haemothorax,BAXTER,0
44624,Traumatic haemothorax,GRANULES INDIA,0
44625,Traumatic haemothorax,ASPIRO PHARMA,0
44626,Traumatic haemothorax,LEO PHARM,0
44627,Traumatic haemothorax,EMCURE,0
44628,Traumatic haemothorax,DEXCEL,0
44629,Traumatic haemothorax,TARO,0
44630,Traumatic haemothorax,MARKSANS,0
44631,Traumatic haemothorax,RISING PHARMACEUTICALS,0
44632,Traumatic haemothorax,ZYDUS PHARM,0
44633,Traumatic haemothorax,PRINSTON PHARMACEUTICAL,0
44634,Traumatic haemothorax,CIPLA,0
44635,Traumatic haemothorax,TEVA,0
44636,Traumatic haemothorax,LEUCADIA PHARMACEUTICALS,0
44637,Traumatic haemothorax,BIONPHARMA,0
44638,Traumatic haemothorax,VALU MERCHANDISERS COMPANY,0
44639,Traumatic haemothorax,FAMILY DOLLAR,0
44640,Coagulation factor decreased,RANBAXY,2
44641,Coagulation factor decreased,NOVARTIS,2
44642,Coagulation factor decreased,JOHNSON AND JOHNSON,0
44643,Coagulation factor decreased,AUROBINDO,2
44644,Coagulation factor decreased,APOTEX,0
44645,Coagulation factor decreased,VIIV,0
44646,Coagulation factor decreased,GLAXOSMITHKLINE,0
44647,Coagulation factor decreased,MALLINCKRODT,0
44648,Coagulation factor decreased,MYLAN,2
44649,Coagulation factor decreased,PERRIGO,0
44650,Coagulation factor decreased,B BRAUN,0
44651,Coagulation factor decreased,FDA-CTU,0
44652,Coagulation factor decreased,FRESENIUS KABI,1
44653,Coagulation factor decreased,BAXTER,0
44654,Coagulation factor decreased,GRANULES INDIA,0
44655,Coagulation factor decreased,ASPIRO PHARMA,0
44656,Coagulation factor decreased,LEO PHARM,0
44657,Coagulation factor decreased,EMCURE,0
44658,Coagulation factor decreased,DEXCEL,0
44659,Coagulation factor decreased,TARO,0
44660,Coagulation factor decreased,MARKSANS,0
44661,Coagulation factor decreased,RISING PHARMACEUTICALS,0
44662,Coagulation factor decreased,ZYDUS PHARM,0
44663,Coagulation factor decreased,PRINSTON PHARMACEUTICAL,0
44664,Coagulation factor decreased,CIPLA,0
44665,Coagulation factor decreased,TEVA,0
44666,Coagulation factor decreased,LEUCADIA PHARMACEUTICALS,0
44667,Coagulation factor decreased,BIONPHARMA,0
44668,Coagulation factor decreased,VALU MERCHANDISERS COMPANY,0
44669,Coagulation factor decreased,FAMILY DOLLAR,0
44670,Blood bicarbonate decreased,RANBAXY,0
44671,Blood bicarbonate decreased,NOVARTIS,0
44672,Blood bicarbonate decreased,JOHNSON AND JOHNSON,1
44673,Blood bicarbonate decreased,AUROBINDO,0
44674,Blood bicarbonate decreased,APOTEX,0
44675,Blood bicarbonate decreased,VIIV,0
44676,Blood bicarbonate decreased,GLAXOSMITHKLINE,0
44677,Blood bicarbonate decreased,MALLINCKRODT,0
44678,Blood bicarbonate decreased,MYLAN,0
44679,Blood bicarbonate decreased,PERRIGO,0
44680,Blood bicarbonate decreased,B BRAUN,0
44681,Blood bicarbonate decreased,FDA-CTU,0
44682,Blood bicarbonate decreased,FRESENIUS KABI,0
44683,Blood bicarbonate decreased,BAXTER,0
44684,Blood bicarbonate decreased,GRANULES INDIA,0
44685,Blood bicarbonate decreased,ASPIRO PHARMA,0
44686,Blood bicarbonate decreased,LEO PHARM,0
44687,Blood bicarbonate decreased,EMCURE,0
44688,Blood bicarbonate decreased,DEXCEL,0
44689,Blood bicarbonate decreased,TARO,0
44690,Blood bicarbonate decreased,MARKSANS,0
44691,Blood bicarbonate decreased,RISING PHARMACEUTICALS,0
44692,Blood bicarbonate decreased,ZYDUS PHARM,0
44693,Blood bicarbonate decreased,PRINSTON PHARMACEUTICAL,0
44694,Blood bicarbonate decreased,CIPLA,0
44695,Blood bicarbonate decreased,TEVA,0
44696,Blood bicarbonate decreased,LEUCADIA PHARMACEUTICALS,0
44697,Blood bicarbonate decreased,BIONPHARMA,0
44698,Blood bicarbonate decreased,VALU MERCHANDISERS COMPANY,0
44699,Blood bicarbonate decreased,FAMILY DOLLAR,0
44700,PCO2 decreased,RANBAXY,0
44701,PCO2 decreased,NOVARTIS,0
44702,PCO2 decreased,JOHNSON AND JOHNSON,1
44703,PCO2 decreased,AUROBINDO,0
44704,PCO2 decreased,APOTEX,0
44705,PCO2 decreased,VIIV,0
44706,PCO2 decreased,GLAXOSMITHKLINE,0
44707,PCO2 decreased,MALLINCKRODT,0
44708,PCO2 decreased,MYLAN,0
44709,PCO2 decreased,PERRIGO,0
44710,PCO2 decreased,B BRAUN,0
44711,PCO2 decreased,FDA-CTU,0
44712,PCO2 decreased,FRESENIUS KABI,0
44713,PCO2 decreased,BAXTER,0
44714,PCO2 decreased,GRANULES INDIA,0
44715,PCO2 decreased,ASPIRO PHARMA,0
44716,PCO2 decreased,LEO PHARM,0
44717,PCO2 decreased,EMCURE,0
44718,PCO2 decreased,DEXCEL,0
44719,PCO2 decreased,TARO,0
44720,PCO2 decreased,MARKSANS,0
44721,PCO2 decreased,RISING PHARMACEUTICALS,0
44722,PCO2 decreased,ZYDUS PHARM,0
44723,PCO2 decreased,PRINSTON PHARMACEUTICAL,0
44724,PCO2 decreased,CIPLA,0
44725,PCO2 decreased,TEVA,0
44726,PCO2 decreased,LEUCADIA PHARMACEUTICALS,0
44727,PCO2 decreased,BIONPHARMA,0
44728,PCO2 decreased,VALU MERCHANDISERS COMPANY,0
44729,PCO2 decreased,FAMILY DOLLAR,0
44730,Wound haemorrhage,RANBAXY,0
44731,Wound haemorrhage,NOVARTIS,0
44732,Wound haemorrhage,JOHNSON AND JOHNSON,0
44733,Wound haemorrhage,AUROBINDO,0
44734,Wound haemorrhage,APOTEX,0
44735,Wound haemorrhage,VIIV,0
44736,Wound haemorrhage,GLAXOSMITHKLINE,0
44737,Wound haemorrhage,MALLINCKRODT,0
44738,Wound haemorrhage,MYLAN,0
44739,Wound haemorrhage,PERRIGO,0
44740,Wound haemorrhage,B BRAUN,1
44741,Wound haemorrhage,FDA-CTU,0
44742,Wound haemorrhage,FRESENIUS KABI,0
44743,Wound haemorrhage,BAXTER,1
44744,Wound haemorrhage,GRANULES INDIA,0
44745,Wound haemorrhage,ASPIRO PHARMA,0
44746,Wound haemorrhage,LEO PHARM,0
44747,Wound haemorrhage,EMCURE,0
44748,Wound haemorrhage,DEXCEL,0
44749,Wound haemorrhage,TARO,0
44750,Wound haemorrhage,MARKSANS,0
44751,Wound haemorrhage,RISING PHARMACEUTICALS,0
44752,Wound haemorrhage,ZYDUS PHARM,0
44753,Wound haemorrhage,PRINSTON PHARMACEUTICAL,0
44754,Wound haemorrhage,CIPLA,0
44755,Wound haemorrhage,TEVA,0
44756,Wound haemorrhage,LEUCADIA PHARMACEUTICALS,0
44757,Wound haemorrhage,BIONPHARMA,0
44758,Wound haemorrhage,VALU MERCHANDISERS COMPANY,0
44759,Wound haemorrhage,FAMILY DOLLAR,0
44760,Arteriosclerosis,RANBAXY,0
44761,Arteriosclerosis,NOVARTIS,1
44762,Arteriosclerosis,JOHNSON AND JOHNSON,0
44763,Arteriosclerosis,AUROBINDO,0
44764,Arteriosclerosis,APOTEX,0
44765,Arteriosclerosis,VIIV,0
44766,Arteriosclerosis,GLAXOSMITHKLINE,0
44767,Arteriosclerosis,MALLINCKRODT,0
44768,Arteriosclerosis,MYLAN,1
44769,Arteriosclerosis,PERRIGO,0
44770,Arteriosclerosis,B BRAUN,0
44771,Arteriosclerosis,FDA-CTU,0
44772,Arteriosclerosis,FRESENIUS KABI,0
44773,Arteriosclerosis,BAXTER,0
44774,Arteriosclerosis,GRANULES INDIA,0
44775,Arteriosclerosis,ASPIRO PHARMA,0
44776,Arteriosclerosis,LEO PHARM,0
44777,Arteriosclerosis,EMCURE,0
44778,Arteriosclerosis,DEXCEL,0
44779,Arteriosclerosis,TARO,0
44780,Arteriosclerosis,MARKSANS,0
44781,Arteriosclerosis,RISING PHARMACEUTICALS,0
44782,Arteriosclerosis,ZYDUS PHARM,0
44783,Arteriosclerosis,PRINSTON PHARMACEUTICAL,0
44784,Arteriosclerosis,CIPLA,0
44785,Arteriosclerosis,TEVA,0
44786,Arteriosclerosis,LEUCADIA PHARMACEUTICALS,0
44787,Arteriosclerosis,BIONPHARMA,0
44788,Arteriosclerosis,VALU MERCHANDISERS COMPANY,0
44789,Arteriosclerosis,FAMILY DOLLAR,0
44790,Cardiomegaly,RANBAXY,0
44791,Cardiomegaly,NOVARTIS,1
44792,Cardiomegaly,JOHNSON AND JOHNSON,0
44793,Cardiomegaly,AUROBINDO,0
44794,Cardiomegaly,APOTEX,0
44795,Cardiomegaly,VIIV,0
44796,Cardiomegaly,GLAXOSMITHKLINE,0
44797,Cardiomegaly,MALLINCKRODT,0
44798,Cardiomegaly,MYLAN,1
44799,Cardiomegaly,PERRIGO,0
44800,Cardiomegaly,B BRAUN,0
44801,Cardiomegaly,FDA-CTU,0
44802,Cardiomegaly,FRESENIUS KABI,0
44803,Cardiomegaly,BAXTER,0
44804,Cardiomegaly,GRANULES INDIA,0
44805,Cardiomegaly,ASPIRO PHARMA,0
44806,Cardiomegaly,LEO PHARM,0
44807,Cardiomegaly,EMCURE,0
44808,Cardiomegaly,DEXCEL,0
44809,Cardiomegaly,TARO,0
44810,Cardiomegaly,MARKSANS,0
44811,Cardiomegaly,RISING PHARMACEUTICALS,0
44812,Cardiomegaly,ZYDUS PHARM,0
44813,Cardiomegaly,PRINSTON PHARMACEUTICAL,0
44814,Cardiomegaly,CIPLA,0
44815,Cardiomegaly,TEVA,0
44816,Cardiomegaly,LEUCADIA PHARMACEUTICALS,0
44817,Cardiomegaly,BIONPHARMA,0
44818,Cardiomegaly,VALU MERCHANDISERS COMPANY,0
44819,Cardiomegaly,FAMILY DOLLAR,0
44820,Cardiopulmonary failure,RANBAXY,0
44821,Cardiopulmonary failure,NOVARTIS,1
44822,Cardiopulmonary failure,JOHNSON AND JOHNSON,0
44823,Cardiopulmonary failure,AUROBINDO,0
44824,Cardiopulmonary failure,APOTEX,0
44825,Cardiopulmonary failure,VIIV,0
44826,Cardiopulmonary failure,GLAXOSMITHKLINE,0
44827,Cardiopulmonary failure,MALLINCKRODT,0
44828,Cardiopulmonary failure,MYLAN,1
44829,Cardiopulmonary failure,PERRIGO,0
44830,Cardiopulmonary failure,B BRAUN,0
44831,Cardiopulmonary failure,FDA-CTU,0
44832,Cardiopulmonary failure,FRESENIUS KABI,0
44833,Cardiopulmonary failure,BAXTER,0
44834,Cardiopulmonary failure,GRANULES INDIA,0
44835,Cardiopulmonary failure,ASPIRO PHARMA,0
44836,Cardiopulmonary failure,LEO PHARM,0
44837,Cardiopulmonary failure,EMCURE,0
44838,Cardiopulmonary failure,DEXCEL,0
44839,Cardiopulmonary failure,TARO,0
44840,Cardiopulmonary failure,MARKSANS,0
44841,Cardiopulmonary failure,RISING PHARMACEUTICALS,0
44842,Cardiopulmonary failure,ZYDUS PHARM,0
44843,Cardiopulmonary failure,PRINSTON PHARMACEUTICAL,0
44844,Cardiopulmonary failure,CIPLA,0
44845,Cardiopulmonary failure,TEVA,0
44846,Cardiopulmonary failure,LEUCADIA PHARMACEUTICALS,0
44847,Cardiopulmonary failure,BIONPHARMA,0
44848,Cardiopulmonary failure,VALU MERCHANDISERS COMPANY,0
44849,Cardiopulmonary failure,FAMILY DOLLAR,0
44850,Fungal infection,RANBAXY,0
44851,Fungal infection,NOVARTIS,0
44852,Fungal infection,JOHNSON AND JOHNSON,0
44853,Fungal infection,AUROBINDO,0
44854,Fungal infection,APOTEX,0
44855,Fungal infection,VIIV,0
44856,Fungal infection,GLAXOSMITHKLINE,1
44857,Fungal infection,MALLINCKRODT,0
44858,Fungal infection,MYLAN,0
44859,Fungal infection,PERRIGO,0
44860,Fungal infection,B BRAUN,0
44861,Fungal infection,FDA-CTU,0
44862,Fungal infection,FRESENIUS KABI,0
44863,Fungal infection,BAXTER,0
44864,Fungal infection,GRANULES INDIA,0
44865,Fungal infection,ASPIRO PHARMA,0
44866,Fungal infection,LEO PHARM,0
